5.787e+05	5.7781
5.796e+05	5.8
5.805e+05	5.85
5.814e+05	5.9
5.823e+05	5.95
5.832e+05	6
5.841e+05	6.05
5.85e+05	6.1
5.859e+05	6.15
5.868e+05	6.2
5.877e+05	6.2207
5.886e+05	6.1969
5.895e+05	6.1496
5.904e+05	6.1
5.913e+05	6.0559
5.922e+05	6.0094
5.931e+05	5.9582
5.94e+05	5.9
5.949e+05	5.8309
5.958e+05	5.7531
5.967e+05	5.6738
5.976e+05	5.6
5.985e+05	5.5366
5.994e+05	5.4831
6.003e+05	5.438
6.012e+05	5.4
6.021e+05	5.4053
6.03e+05	5.4575
6.039e+05	5.5059
6.048e+05	5.5
6.057e+05	5.4344
6.066e+05	5.35
6.075e+05	5.2656
6.084e+05	5.2
6.093e+05	5.15
6.102e+05	5.1
6.111e+05	5.05
6.12e+05	5
6.129e+05	4.95
6.138e+05	4.9
6.147e+05	4.85
6.156e+05	4.8
6.165e+05	4.8
6.174e+05	4.8667
6.183e+05	4.95
6.192e+05	5
6.201e+05	5.0131
6.21e+05	5.0183
6.219e+05	5.0144
6.228e+05	5
6.237e+05	4.969
6.246e+05	4.9208
6.255e+05	4.8621
6.264e+05	4.8
6.273e+05	4.7016
6.282e+05	4.5575
6.291e+05	4.4096
6.3e+05	4.3
6.309e+05	4.3515
6.318e+05	4.5638
6.327e+05	4.7942
6.336e+05	4.9
6.345e+05	4.7592
6.354e+05	4.4619
6.363e+05	4.1836
6.372e+05	4.1
6.381e+05	4.2172
6.39e+05	4.3903
6.399e+05	4.5682
6.408e+05	4.7
6.417e+05	4.7359
6.426e+05	4.7208
6.435e+05	4.7453
6.444e+05	4.9
6.453e+05	5.1694
6.462e+05	5.4684
6.471e+05	5.7832
6.48e+05	6.1
6.489e+05	6.4236
6.498e+05	6.7581
6.507e+05	7.0886
6.516e+05	7.4
6.525e+05	7.6334
6.534e+05	7.759
6.543e+05	7.8051
6.552e+05	7.8
6.561e+05	7.7717
6.57e+05	7.7207
6.579e+05	7.6343
6.588e+05	7.5
6.597e+05	7.3274
6.606e+05	7.1438
6.615e+05	6.9633
6.624e+05	6.8
6.633e+05	6.65
6.642e+05	6.5
6.651e+05	6.35
6.66e+05	6.2
6.669e+05	6.0359
6.678e+05	5.8625
6.687e+05	5.7078
6.696e+05	5.6
6.705e+05	5.525
6.714e+05	5.45
6.723e+05	5.375
